siteid,Name,month,year,years_fire,pre_post_fire,burned,closed_ever,tot_vis,closed_month,d2p
CRG_035,Weldon Wagon Rd Trail,12,2014,-3,pre,no,no,19,open,2014-12-15
CRG_035,Weldon Wagon Rd Trail,12,2015,-2,pre,no,no,23,open,2015-12-15
CRG_035,Weldon Wagon Rd Trail,12,2016,-1,pre,no,no,36,open,2016-12-15
CRG_035,Weldon Wagon Rd Trail,12,2017,0,post,no,no,33,open,2017-12-15
CRG_035,Weldon Wagon Rd Trail,12,2018,1,post,no,no,30,open,2018-12-15
CRG_036,Lower Deschutes,1,2015,-3,pre,no,no,31,open,2015-01-15
CRG_036,Lower Deschutes,1,2016,-2,pre,no,no,18,open,2016-01-15
CRG_036,Lower Deschutes,1,2017,-1,pre,no,no,28,open,2017-01-15
CRG_036,Lower Deschutes,1,2018,0,post,no,no,22,open,2018-01-15
CRG_036,Lower Deschutes,1,2019,1,post,no,no,32,open,2019-01-15
CRG_036,Lower Deschutes,2,2015,-3,pre,no,no,42,open,2015-02-15
CRG_036,Lower Deschutes,2,2016,-2,pre,no,no,35,open,2016-02-15
CRG_036,Lower Deschutes,2,2017,-1,pre,no,no,26,open,2017-02-15
CRG_036,Lower Deschutes,2,2018,0,post,no,no,32,open,2018-02-15
CRG_036,Lower Deschutes,2,2019,1,post,no,no,41,open,2019-02-15
CRG_036,Lower Deschutes,3,2015,-3,pre,no,no,48,open,2015-03-15
CRG_036,Lower Deschutes,3,2016,-2,pre,no,no,76,open,2016-03-15
CRG_036,Lower Deschutes,3,2017,-1,pre,no,no,55,open,2017-03-15
CRG_036,Lower Deschutes,3,2018,0,post,no,no,77,open,2018-03-15
CRG_036,Lower Deschutes,3,2019,1,post,no,no,72,open,2019-03-15
CRG_036,Lower Deschutes,4,2015,-3,pre,no,no,117,open,2015-04-15
CRG_036,Lower Deschutes,4,2016,-2,pre,no,no,79,open,2016-04-15
CRG_036,Lower Deschutes,4,2017,-1,pre,no,no,74,open,2017-04-15
CRG_036,Lower Deschutes,4,2018,0,post,no,no,87,open,2018-04-15
CRG_036,Lower Deschutes,4,2019,1,post,no,no,98,open,2019-04-15
CRG_036,Lower Deschutes,5,2015,-3,pre,no,no,112,open,2015-05-15
CRG_036,Lower Deschutes,5,2016,-2,pre,no,no,118,open,2016-05-15
CRG_036,Lower Deschutes,5,2017,-1,pre,no,no,116,open,2017-05-15
CRG_036,Lower Deschutes,5,2018,0,post,no,no,161,open,2018-05-15
CRG_036,Lower Deschutes,5,2019,1,post,no,no,179,open,2019-05-15
CRG_036,Lower Deschutes,6,2015,-3,pre,no,no,156,open,2015-06-15
CRG_036,Lower Deschutes,6,2016,-2,pre,no,no,192,open,2016-06-15
CRG_036,Lower Deschutes,6,2017,-1,pre,no,no,167,open,2017-06-15
CRG_036,Lower Deschutes,6,2018,0,post,no,no,163,open,2018-06-15
CRG_036,Lower Deschutes,6,2019,1,post,no,no,124,open,2019-06-15
CRG_036,Lower Deschutes,7,2015,-3,pre,no,no,219,open,2015-07-15
CRG_036,Lower Deschutes,7,2016,-2,pre,no,no,115,open,2016-07-15
CRG_036,Lower Deschutes,7,2017,-1,pre,no,no,139,open,2017-07-15
CRG_036,Lower Deschutes,7,2018,0,post,no,no,128,open,2018-07-15
CRG_036,Lower Deschutes,7,2019,1,post,no,no,152,open,2019-07-15
CRG_036,Lower Deschutes,8,2015,-3,pre,no,no,114,open,2015-08-15
CRG_036,Lower Deschutes,8,2016,-2,pre,no,no,150,open,2016-08-15
CRG_036,Lower Deschutes,8,2017,-1,pre,no,no,129,open,2017-08-15
CRG_036,Lower Deschutes,8,2018,0,post,no,no,189,open,2018-08-15
CRG_036,Lower Deschutes,8,2019,1,post,no,no,172,open,2019-08-15
CRG_036,Lower Deschutes,9,2014,-3,pre,no,no,97,open,2014-09-15
CRG_036,Lower Deschutes,9,2015,-2,pre,no,no,94,open,2015-09-15
CRG_036,Lower Deschutes,9,2016,-2,pre,no,no,32,open,2016-09-15
CRG_036,Lower Deschutes,9,2016,-1,pre,no,no,101,open,2016-09-15
CRG_036,Lower Deschutes,9,2017,0,post,no,no,74,open,2017-09-15
CRG_036,Lower Deschutes,9,2018,1,post,no,no,100,open,2018-09-15
CRG_036,Lower Deschutes,10,2014,-3,pre,no,no,64,open,2014-10-15
CRG_036,Lower Deschutes,10,2015,-2,pre,no,no,81,open,2015-10-15
CRG_036,Lower Deschutes,10,2016,-1,pre,no,no,38,open,2016-10-15
CRG_036,Lower Deschutes,10,2017,0,post,no,no,68,open,2017-10-15
CRG_036,Lower Deschutes,10,2018,1,post,no,no,74,open,2018-10-15
CRG_036,Lower Deschutes,11,2014,-3,pre,no,no,36,open,2014-11-15
CRG_036,Lower Deschutes,11,2015,-2,pre,no,no,34,open,2015-11-15
CRG_036,Lower Deschutes,11,2016,-1,pre,no,no,35,open,2016-11-15
CRG_036,Lower Deschutes,11,2017,0,post,no,no,38,open,2017-11-15
CRG_036,Lower Deschutes,11,2018,1,post,no,no,57,open,2018-11-15
CRG_036,Lower Deschutes,12,2014,-3,pre,no,no,23,open,2014-12-15
CRG_036,Lower Deschutes,12,2015,-2,pre,no,no,23,open,2015-12-15
CRG_036,Lower Deschutes,12,2016,-1,pre,no,no,29,open,2016-12-15
CRG_036,Lower Deschutes,12,2017,0,post,no,no,26,open,2017-12-15
CRG_036,Lower Deschutes,12,2018,1,post,no,no,19,open,2018-12-15
CRG_037,Mosier Twin Tunnels Trail,1,2015,-3,pre,no,no,74,open,2015-01-15
CRG_037,Mosier Twin Tunnels Trail,1,2016,-2,pre,no,no,40,open,2016-01-15
CRG_037,Mosier Twin Tunnels Trail,1,2017,-1,pre,no,no,69,open,2017-01-15
CRG_037,Mosier Twin Tunnels Trail,1,2018,0,post,no,no,41,open,2018-01-15
CRG_037,Mosier Twin Tunnels Trail,1,2019,1,post,no,no,58,open,2019-01-15
CRG_037,Mosier Twin Tunnels Trail,2,2015,-3,pre,no,no,105,open,2015-02-15
CRG_037,Mosier Twin Tunnels Trail,2,2016,-2,pre,no,no,89,open,2016-02-15
CRG_037,Mosier Twin Tunnels Trail,2,2017,-1,pre,no,no,54,open,2017-02-15
CRG_037,Mosier Twin Tunnels Trail,2,2018,0,post,no,no,80,open,2018-02-15
CRG_037,Mosier Twin Tunnels Trail,2,2019,1,post,no,no,65,open,2019-02-15
CRG_037,Mosier Twin Tunnels Trail,3,2015,-3,pre,no,no,155,open,2015-03-15
CRG_037,Mosier Twin Tunnels Trail,3,2016,-2,pre,no,no,291,open,2016-03-15
CRG_037,Mosier Twin Tunnels Trail,3,2017,-1,pre,no,no,149,open,2017-03-15
CRG_037,Mosier Twin Tunnels Trail,3,2018,0,post,no,no,159,open,2018-03-15
CRG_037,Mosier Twin Tunnels Trail,3,2019,1,post,no,no,188,open,2019-03-15
CRG_037,Mosier Twin Tunnels Trail,4,2015,-3,pre,no,no,199,open,2015-04-15
CRG_037,Mosier Twin Tunnels Trail,4,2016,-2,pre,no,no,397,open,2016-04-15
CRG_037,Mosier Twin Tunnels Trail,4,2017,-1,pre,no,no,322,open,2017-04-15
CRG_037,Mosier Twin Tunnels Trail,4,2018,0,post,no,no,145,open,2018-04-15
CRG_037,Mosier Twin Tunnels Trail,4,2019,1,post,no,no,247,open,2019-04-15
CRG_037,Mosier Twin Tunnels Trail,5,2015,-3,pre,no,no,358,open,2015-05-15
CRG_037,Mosier Twin Tunnels Trail,5,2016,-2,pre,no,no,395,open,2016-05-15
CRG_037,Mosier Twin Tunnels Trail,5,2017,-1,pre,no,no,614,open,2017-05-15
CRG_037,Mosier Twin Tunnels Trail,5,2018,0,post,no,no,316,open,2018-05-15
CRG_037,Mosier Twin Tunnels Trail,5,2019,1,post,no,no,403,open,2019-05-15
CRG_037,Mosier Twin Tunnels Trail,6,2015,-3,pre,no,no,314,open,2015-06-15
CRG_037,Mosier Twin Tunnels Trail,6,2016,-2,pre,no,no,615,open,2016-06-15
CRG_037,Mosier Twin Tunnels Trail,6,2017,-1,pre,no,no,611,open,2017-06-15
CRG_037,Mosier Twin Tunnels Trail,6,2018,0,post,no,no,434,open,2018-06-15
CRG_037,Mosier Twin Tunnels Trail,6,2019,1,post,no,no,375,open,2019-06-15
CRG_037,Mosier Twin Tunnels Trail,7,2015,-3,pre,no,no,395,open,2015-07-15
CRG_037,Mosier Twin Tunnels Trail,7,2016,-2,pre,no,no,619,open,2016-07-15
CRG_037,Mosier Twin Tunnels Trail,7,2017,-1,pre,no,no,754,open,2017-07-15
CRG_037,Mosier Twin Tunnels Trail,7,2018,0,post,no,no,441,open,2018-07-15
CRG_037,Mosier Twin Tunnels Trail,7,2019,1,post,no,no,390,open,2019-07-15
CRG_037,Mosier Twin Tunnels Trail,8,2015,-3,pre,no,no,256,open,2015-08-15
CRG_037,Mosier Twin Tunnels Trail,8,2016,-2,pre,no,no,465,open,2016-08-15
CRG_037,Mosier Twin Tunnels Trail,8,2017,-1,pre,no,no,299,open,2017-08-15
CRG_037,Mosier Twin Tunnels Trail,8,2018,0,post,no,no,402,open,2018-08-15
CRG_037,Mosier Twin Tunnels Trail,8,2019,1,post,no,no,518,open,2019-08-15
CRG_037,Mosier Twin Tunnels Trail,9,2014,-3,pre,no,no,176,open,2014-09-15
CRG_037,Mosier Twin Tunnels Trail,9,2015,-2,pre,no,no,228,open,2015-09-15
CRG_037,Mosier Twin Tunnels Trail,9,2016,-2,pre,no,no,204,open,2016-09-15
CRG_037,Mosier Twin Tunnels Trail,9,2016,-1,pre,no,no,315,open,2016-09-15
CRG_037,Mosier Twin Tunnels Trail,9,2017,0,post,no,no,106,open,2017-09-15
CRG_037,Mosier Twin Tunnels Trail,9,2018,1,post,no,no,201,open,2018-09-15
CRG_037,Mosier Twin Tunnels Trail,10,2014,-3,pre,no,no,130,open,2014-10-15
CRG_037,Mosier Twin Tunnels Trail,10,2015,-2,pre,no,no,196,open,2015-10-15
CRG_037,Mosier Twin Tunnels Trail,10,2016,-1,pre,no,no,117,open,2016-10-15
CRG_037,Mosier Twin Tunnels Trail,10,2017,0,post,no,no,83,open,2017-10-15
CRG_037,Mosier Twin Tunnels Trail,10,2018,1,post,no,no,85,open,2018-10-15
CRG_037,Mosier Twin Tunnels Trail,11,2014,-3,pre,no,no,72,open,2014-11-15
CRG_037,Mosier Twin Tunnels Trail,11,2015,-2,pre,no,no,48,open,2015-11-15
CRG_037,Mosier Twin Tunnels Trail,11,2016,-1,pre,no,no,153,open,2016-11-15
CRG_037,Mosier Twin Tunnels Trail,11,2017,0,post,no,no,62,open,2017-11-15
CRG_037,Mosier Twin Tunnels Trail,11,2018,1,post,no,no,128,open,2018-11-15
CRG_037,Mosier Twin Tunnels Trail,12,2014,-3,pre,no,no,30,open,2014-12-15
CRG_037,Mosier Twin Tunnels Trail,12,2015,-2,pre,no,no,55,open,2015-12-15
CRG_037,Mosier Twin Tunnels Trail,12,2016,-1,pre,no,no,93,open,2016-12-15
CRG_037,Mosier Twin Tunnels Trail,12,2017,0,post,no,no,25,open,2017-12-15
CRG_037,Mosier Twin Tunnels Trail,12,2018,1,post,no,no,38,open,2018-12-15
CRG_038,Klickitat Trail,1,2015,-3,pre,no,no,48,open,2015-01-15
CRG_038,Klickitat Trail,1,2016,-2,pre,no,no,29,open,2016-01-15
CRG_038,Klickitat Trail,1,2017,-1,pre,no,no,28,open,2017-01-15
CRG_038,Klickitat Trail,1,2018,0,post,no,no,19,open,2018-01-15
CRG_038,Klickitat Trail,1,2019,1,post,no,no,68,open,2019-01-15
CRG_038,Klickitat Trail,2,2015,-3,pre,no,no,107,open,2015-02-15
CRG_038,Klickitat Trail,2,2016,-2,pre,no,no,37,open,2016-02-15
CRG_038,Klickitat Trail,2,2017,-1,pre,no,no,26,open,2017-02-15
CRG_038,Klickitat Trail,2,2018,0,post,no,no,34,open,2018-02-15
CRG_038,Klickitat Trail,2,2019,1,post,no,no,46,open,2019-02-15
CRG_038,Klickitat Trail,3,2015,-3,pre,no,no,81,open,2015-03-15
CRG_038,Klickitat Trail,3,2016,-2,pre,no,no,134,open,2016-03-15
CRG_038,Klickitat Trail,3,2017,-1,pre,no,no,53,open,2017-03-15
CRG_038,Klickitat Trail,3,2018,0,post,no,no,71,open,2018-03-15
CRG_038,Klickitat Trail,3,2019,1,post,no,no,111,open,2019-03-15
CRG_038,Klickitat Trail,4,2015,-3,pre,no,no,160,open,2015-04-15
CRG_038,Klickitat Trail,4,2016,-2,pre,no,no,163,open,2016-04-15
CRG_038,Klickitat Trail,4,2017,-1,pre,no,no,77,open,2017-04-15
CRG_038,Klickitat Trail,4,2018,0,post,no,no,71,open,2018-04-15
CRG_038,Klickitat Trail,4,2019,1,post,no,no,153,open,2019-04-15
CRG_038,Klickitat Trail,5,2015,-3,pre,no,no,198,open,2015-05-15
CRG_038,Klickitat Trail,5,2016,-2,pre,no,no,183,open,2016-05-15
CRG_038,Klickitat Trail,5,2017,-1,pre,no,no,106,open,2017-05-15
CRG_038,Klickitat Trail,5,2018,0,post,no,no,187,open,2018-05-15
CRG_038,Klickitat Trail,5,2019,1,post,no,no,333,open,2019-05-15
CRG_038,Klickitat Trail,6,2015,-3,pre,no,no,207,open,2015-06-15
CRG_038,Klickitat Trail,6,2016,-2,pre,no,no,232,open,2016-06-15
CRG_038,Klickitat Trail,6,2017,-1,pre,no,no,154,open,2017-06-15
CRG_038,Klickitat Trail,6,2018,0,post,no,no,126,open,2018-06-15
CRG_038,Klickitat Trail,6,2019,1,post,no,no,179,open,2019-06-15
CRG_038,Klickitat Trail,7,2015,-3,pre,no,no,315,open,2015-07-15
CRG_038,Klickitat Trail,7,2016,-2,pre,no,no,143,open,2016-07-15
CRG_038,Klickitat Trail,7,2017,-1,pre,no,no,132,open,2017-07-15
CRG_038,Klickitat Trail,7,2018,0,post,no,no,132,open,2018-07-15
CRG_038,Klickitat Trail,7,2019,1,post,no,no,272,open,2019-07-15
CRG_038,Klickitat Trail,8,2015,-3,pre,no,no,129,open,2015-08-15
CRG_038,Klickitat Trail,8,2016,-2,pre,no,no,124,open,2016-08-15
CRG_038,Klickitat Trail,8,2017,-1,pre,no,no,130,open,2017-08-15
CRG_038,Klickitat Trail,8,2018,0,post,no,no,175,open,2018-08-15
CRG_038,Klickitat Trail,8,2019,1,post,no,no,380,open,2019-08-15
CRG_038,Klickitat Trail,9,2014,-3,pre,no,no,91,open,2014-09-15
CRG_038,Klickitat Trail,9,2015,-2,pre,no,no,111,open,2015-09-15
CRG_038,Klickitat Trail,9,2016,-2,pre,no,no,59,open,2016-09-15
CRG_038,Klickitat Trail,9,2016,-1,pre,no,no,213,open,2016-09-15
CRG_038,Klickitat Trail,9,2017,0,post,no,no,83,open,2017-09-15
CRG_038,Klickitat Trail,9,2018,1,post,no,no,84,open,2018-09-15
CRG_038,Klickitat Trail,10,2014,-3,pre,no,no,119,open,2014-10-15
CRG_038,Klickitat Trail,10,2015,-2,pre,no,no,103,open,2015-10-15
CRG_038,Klickitat Trail,10,2016,-1,pre,no,no,68,open,2016-10-15
CRG_038,Klickitat Trail,10,2017,0,post,no,no,57,open,2017-10-15
CRG_038,Klickitat Trail,10,2018,1,post,no,no,73,open,2018-10-15
CRG_038,Klickitat Trail,11,2014,-3,pre,no,no,39,open,2014-11-15
CRG_038,Klickitat Trail,11,2015,-2,pre,no,no,48,open,2015-11-15
CRG_038,Klickitat Trail,11,2016,-1,pre,no,no,59,open,2016-11-15
CRG_038,Klickitat Trail,11,2017,0,post,no,no,37,open,2017-11-15
CRG_038,Klickitat Trail,11,2018,1,post,no,no,112,open,2018-11-15
CRG_038,Klickitat Trail,12,2014,-3,pre,no,no,21,open,2014-12-15
CRG_038,Klickitat Trail,12,2015,-2,pre,no,no,37,open,2015-12-15
CRG_038,Klickitat Trail,12,2016,-1,pre,no,no,28,open,2016-12-15
CRG_038,Klickitat Trail,12,2017,0,post,no,no,26,open,2017-12-15
CRG_038,Klickitat Trail,12,2018,1,post,no,no,40,open,2018-12-15
CRG_039,Starvation Creek area,1,2015,-3,pre,no,yes,34,open,2015-01-15
CRG_039,Starvation Creek area,1,2016,-2,pre,no,yes,51,open,2016-01-15
CRG_039,Starvation Creek area,1,2017,-1,pre,no,yes,52,open,2017-01-15
CRG_039,Starvation Creek area,1,2018,0,post,no,yes,0,closed,2018-01-15
CRG_039,Starvation Creek area,1,2019,1,post,no,yes,71,open,2019-01-15
CRG_039,Starvation Creek area,2,2015,-3,pre,no,yes,91,open,2015-02-15
CRG_039,Starvation Creek area,2,2016,-2,pre,no,yes,103,open,2016-02-15
CRG_039,Starvation Creek area,2,2017,-1,pre,no,yes,39,open,2017-02-15
CRG_039,Starvation Creek area,2,2018,0,post,no,yes,0,closed,2018-02-15
CRG_039,Starvation Creek area,2,2019,1,post,no,yes,82,open,2019-02-15
CRG_039,Starvation Creek area,3,2015,-3,pre,no,yes,54,open,2015-03-15
CRG_039,Starvation Creek area,3,2016,-2,pre,no,yes,160,open,2016-03-15
CRG_039,Starvation Creek area,3,2017,-1,pre,no,yes,152,open,2017-03-15
CRG_039,Starvation Creek area,3,2018,0,post,no,yes,0,closed,2018-03-15
CRG_039,Starvation Creek area,3,2019,1,post,no,yes,149,open,2019-03-15
CRG_039,Starvation Creek area,4,2015,-3,pre,no,yes,132,open,2015-04-15
CRG_039,Starvation Creek area,4,2016,-2,pre,no,yes,410,open,2016-04-15
CRG_039,Starvation Creek area,4,2017,-1,pre,no,yes,159,open,2017-04-15
CRG_039,Starvation Creek area,4,2018,0,post,no,yes,0,closed,2018-04-15
CRG_039,Starvation Creek area,4,2019,1,post,no,yes,372,open,2019-04-15
CRG_039,Starvation Creek area,5,2015,-3,pre,no,yes,385,open,2015-05-15
CRG_039,Starvation Creek area,5,2016,-2,pre,no,yes,478,open,2016-05-15
CRG_039,Starvation Creek area,5,2017,-1,pre,no,yes,328,open,2017-05-15
CRG_039,Starvation Creek area,5,2018,0,post,no,yes,0,closed,2018-05-15
CRG_039,Starvation Creek area,5,2019,1,post,no,yes,817,open,2019-05-15
CRG_039,Starvation Creek area,6,2015,-3,pre,no,yes,359,open,2015-06-15
CRG_039,Starvation Creek area,6,2016,-2,pre,no,yes,643,open,2016-06-15
CRG_039,Starvation Creek area,6,2017,-1,pre,no,yes,313,open,2017-06-15
CRG_039,Starvation Creek area,6,2018,0,post,no,yes,422,open,2018-06-15
CRG_039,Starvation Creek area,6,2019,1,post,no,yes,542,open,2019-06-15
CRG_039,Starvation Creek area,7,2015,-3,pre,no,yes,392,open,2015-07-15
CRG_039,Starvation Creek area,7,2016,-2,pre,no,yes,458,open,2016-07-15
CRG_039,Starvation Creek area,7,2017,-1,pre,no,yes,495,open,2017-07-15
CRG_039,Starvation Creek area,7,2018,0,post,no,yes,650,open,2018-07-15
CRG_039,Starvation Creek area,7,2019,1,post,no,yes,691,open,2019-07-15
CRG_039,Starvation Creek area,8,2015,-3,pre,no,yes,426,open,2015-08-15
CRG_039,Starvation Creek area,8,2016,-2,pre,no,yes,414,open,2016-08-15
CRG_039,Starvation Creek area,8,2017,-1,pre,no,yes,432,open,2017-08-15
CRG_039,Starvation Creek area,8,2018,0,post,no,yes,609,open,2018-08-15
CRG_039,Starvation Creek area,8,2019,1,post,no,yes,961,open,2019-08-15
CRG_039,Starvation Creek area,9,2014,-3,pre,no,yes,118,open,2014-09-15
CRG_039,Starvation Creek area,9,2015,-2,pre,no,yes,233,open,2015-09-15
CRG_039,Starvation Creek area,9,2016,-2,pre,no,yes,192,open,2016-09-15
CRG_039,Starvation Creek area,9,2016,-1,pre,no,yes,272,open,2016-09-15
CRG_039,Starvation Creek area,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_039,Starvation Creek area,9,2018,1,post,no,yes,243,open,2018-09-15
CRG_039,Starvation Creek area,10,2014,-3,pre,no,yes,75,open,2014-10-15
CRG_039,Starvation Creek area,10,2015,-2,pre,no,yes,205,open,2015-10-15
CRG_039,Starvation Creek area,10,2016,-1,pre,no,yes,145,open,2016-10-15
CRG_039,Starvation Creek area,10,2017,0,post,no,yes,0,closed,2017-10-15
CRG_039,Starvation Creek area,10,2018,1,post,no,yes,238,open,2018-10-15
CRG_039,Starvation Creek area,11,2014,-3,pre,no,yes,36,open,2014-11-15
CRG_039,Starvation Creek area,11,2015,-2,pre,no,yes,120,open,2015-11-15
CRG_039,Starvation Creek area,11,2016,-1,pre,no,yes,168,open,2016-11-15
CRG_039,Starvation Creek area,11,2017,0,post,no,yes,0,closed,2017-11-15
CRG_039,Starvation Creek area,11,2018,1,post,no,yes,138,open,2018-11-15
CRG_039,Starvation Creek area,12,2014,-3,pre,no,yes,20,open,2014-12-15
CRG_039,Starvation Creek area,12,2015,-2,pre,no,yes,60,open,2015-12-15
CRG_039,Starvation Creek area,12,2016,-1,pre,no,yes,33,open,2016-12-15
CRG_039,Starvation Creek area,12,2017,0,post,no,yes,0,closed,2017-12-15
CRG_039,Starvation Creek area,12,2018,1,post,no,yes,41,open,2018-12-15
CRG_042,Washougal River area,1,2015,-3,pre,no,no,55,open,2015-01-15
CRG_042,Washougal River area,1,2016,-2,pre,no,no,67,open,2016-01-15
CRG_042,Washougal River area,1,2017,-1,pre,no,no,83,open,2017-01-15
CRG_042,Washougal River area,1,2018,0,post,no,no,84,open,2018-01-15
CRG_042,Washougal River area,1,2019,1,post,no,no,143,open,2019-01-15
CRG_042,Washougal River area,2,2015,-3,pre,no,no,64,open,2015-02-15
CRG_042,Washougal River area,2,2016,-2,pre,no,no,117,open,2016-02-15
CRG_042,Washougal River area,2,2017,-1,pre,no,no,158,open,2017-02-15
CRG_042,Washougal River area,2,2018,0,post,no,no,166,open,2018-02-15
CRG_042,Washougal River area,2,2019,1,post,no,no,109,open,2019-02-15
CRG_042,Washougal River area,3,2015,-3,pre,no,no,78,open,2015-03-15
CRG_042,Washougal River area,3,2016,-2,pre,no,no,263,open,2016-03-15
CRG_042,Washougal River area,3,2017,-1,pre,no,no,174,open,2017-03-15
CRG_042,Washougal River area,3,2018,0,post,no,no,298,open,2018-03-15
CRG_042,Washougal River area,3,2019,1,post,no,no,208,open,2019-03-15
CRG_042,Washougal River area,4,2015,-3,pre,no,no,244,open,2015-04-15
CRG_042,Washougal River area,4,2016,-2,pre,no,no,561,open,2016-04-15
CRG_042,Washougal River area,4,2017,-1,pre,no,no,301,open,2017-04-15
CRG_042,Washougal River area,4,2018,0,post,no,no,379,open,2018-04-15
CRG_042,Washougal River area,4,2019,1,post,no,no,282,open,2019-04-15
CRG_042,Washougal River area,5,2015,-3,pre,no,no,384,open,2015-05-15
CRG_042,Washougal River area,5,2016,-2,pre,no,no,957,open,2016-05-15
CRG_042,Washougal River area,5,2017,-1,pre,no,no,1316,open,2017-05-15
CRG_042,Washougal River area,5,2018,0,post,no,no,1246,open,2018-05-15
CRG_042,Washougal River area,5,2019,1,post,no,no,1085,open,2019-05-15
CRG_042,Washougal River area,6,2015,-3,pre,no,no,2187,open,2015-06-15
CRG_042,Washougal River area,6,2016,-2,pre,no,no,2297,open,2016-06-15
CRG_042,Washougal River area,6,2017,-1,pre,no,no,2055,open,2017-06-15
CRG_042,Washougal River area,6,2018,0,post,no,no,1927,open,2018-06-15
CRG_042,Washougal River area,6,2019,1,post,no,no,1128,open,2019-06-15
CRG_042,Washougal River area,7,2015,-3,pre,no,no,2740,open,2015-07-15
CRG_042,Washougal River area,7,2016,-2,pre,no,no,1435,open,2016-07-15
CRG_042,Washougal River area,7,2017,-1,pre,no,no,2662,open,2017-07-15
CRG_042,Washougal River area,7,2018,0,post,no,no,3423,open,2018-07-15
CRG_042,Washougal River area,7,2019,1,post,no,no,1979,open,2019-07-15
CRG_042,Washougal River area,8,2015,-3,pre,no,no,1616,open,2015-08-15
CRG_042,Washougal River area,8,2016,-2,pre,no,no,2127,open,2016-08-15
CRG_042,Washougal River area,8,2017,-1,pre,no,no,2407,open,2017-08-15
CRG_042,Washougal River area,8,2018,0,post,no,no,3517,open,2018-08-15
CRG_042,Washougal River area,8,2019,1,post,no,no,2587,open,2019-08-15
CRG_042,Washougal River area,9,2014,-3,pre,no,no,578,open,2014-09-15
CRG_042,Washougal River area,9,2015,-2,pre,no,no,466,open,2015-09-15
CRG_042,Washougal River area,9,2016,-2,pre,no,no,161,open,2016-09-15
CRG_042,Washougal River area,9,2016,-1,pre,no,no,557,open,2016-09-15
CRG_042,Washougal River area,9,2017,0,post,no,no,477,open,2017-09-15
CRG_042,Washougal River area,9,2018,1,post,no,no,684,open,2018-09-15
CRG_042,Washougal River area,10,2014,-3,pre,no,no,132,open,2014-10-15
CRG_042,Washougal River area,10,2015,-2,pre,no,no,261,open,2015-10-15
CRG_042,Washougal River area,10,2016,-1,pre,no,no,128,open,2016-10-15
CRG_042,Washougal River area,10,2017,0,post,no,no,345,open,2017-10-15
CRG_042,Washougal River area,10,2018,1,post,no,no,293,open,2018-10-15
CRG_042,Washougal River area,11,2014,-3,pre,no,no,58,open,2014-11-15
CRG_042,Washougal River area,11,2015,-2,pre,no,no,74,open,2015-11-15
CRG_042,Washougal River area,11,2016,-1,pre,no,no,131,open,2016-11-15
CRG_042,Washougal River area,11,2017,0,post,no,no,188,open,2017-11-15
CRG_042,Washougal River area,11,2018,1,post,no,no,193,open,2018-11-15
CRG_042,Washougal River area,12,2014,-3,pre,no,no,49,open,2014-12-15
CRG_042,Washougal River area,12,2015,-2,pre,no,no,125,open,2015-12-15
CRG_042,Washougal River area,12,2016,-1,pre,no,no,128,open,2016-12-15
CRG_042,Washougal River area,12,2017,0,post,no,no,143,open,2017-12-15
CRG_042,Washougal River area,12,2018,1,post,no,no,59,open,2018-12-15
CRG_043,Wind Mountain,1,2015,-3,pre,no,no,40,open,2015-01-15
CRG_043,Wind Mountain,1,2016,-2,pre,no,no,57,open,2016-01-15
CRG_043,Wind Mountain,1,2017,-1,pre,no,no,113,open,2017-01-15
CRG_043,Wind Mountain,1,2018,0,post,no,no,152,open,2018-01-15
CRG_043,Wind Mountain,1,2019,1,post,no,no,189,open,2019-01-15
CRG_043,Wind Mountain,2,2015,-3,pre,no,no,64,open,2015-02-15
CRG_043,Wind Mountain,2,2016,-2,pre,no,no,117,open,2016-02-15
CRG_043,Wind Mountain,2,2017,-1,pre,no,no,67,open,2017-02-15
CRG_043,Wind Mountain,2,2018,0,post,no,no,218,open,2018-02-15
CRG_043,Wind Mountain,2,2019,1,post,no,no,104,open,2019-02-15
CRG_043,Wind Mountain,3,2015,-3,pre,no,no,99,open,2015-03-15
CRG_043,Wind Mountain,3,2016,-2,pre,no,no,361,open,2016-03-15
CRG_043,Wind Mountain,3,2017,-1,pre,no,no,397,open,2017-03-15
CRG_043,Wind Mountain,3,2018,0,post,no,no,814,open,2018-03-15
CRG_043,Wind Mountain,3,2019,1,post,no,no,536,open,2019-03-15
CRG_043,Wind Mountain,4,2015,-3,pre,no,no,249,open,2015-04-15
CRG_043,Wind Mountain,4,2016,-2,pre,no,no,582,open,2016-04-15
CRG_043,Wind Mountain,4,2017,-1,pre,no,no,629,open,2017-04-15
CRG_043,Wind Mountain,4,2018,0,post,no,no,749,open,2018-04-15
CRG_043,Wind Mountain,4,2019,1,post,no,no,587,open,2019-04-15
CRG_043,Wind Mountain,5,2015,-3,pre,no,no,238,open,2015-05-15
CRG_043,Wind Mountain,5,2016,-2,pre,no,no,579,open,2016-05-15
CRG_043,Wind Mountain,5,2017,-1,pre,no,no,1107,open,2017-05-15
CRG_043,Wind Mountain,5,2018,0,post,no,no,1938,open,2018-05-15
CRG_043,Wind Mountain,5,2019,1,post,no,no,1612,open,2019-05-15
CRG_043,Wind Mountain,6,2015,-3,pre,no,no,243,open,2015-06-15
CRG_043,Wind Mountain,6,2016,-2,pre,no,no,686,open,2016-06-15
